minsup,Pattern,Support
5,"[(6,), (12,), (7, 8), (12,), (8,)]",9
5,"[(6,), (12,), (7, 8), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7, 8), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7, 8), (12,), (7,), (12,)]",5
5,"[(6,), (12,), (7, 8), (12,), (7,)]",5
5,"[(6,), (12,), (7, 8), (12,)]",11
5,"[(6,), (12,), (7, 8), (8,), (13,)]",5
5,"[(6,), (12,), (7, 8), (8,), (12,)]",7
5,"[(6,), (12,), (7, 8), (8,), (8,)]",5
5,"[(6,), (12,), (7, 8), (8,)]",12
5,"[(6,), (12,), (7, 8), (7, 8), (8,)]",5
5,"[(6,), (12,), (7, 8), (7, 8)]",6
5,"[(6,), (12,), (7, 8), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7, 8), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7, 8), (7,), (12,)]",5
5,"[(6,), (12,), (7, 8), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7, 8), (7,), (8,)]",5
5,"[(6,), (12,), (7, 8), (7,)]",5
5,"[(6,), (12,), (7, 8)]",15
5,"[(6,), (12,), (7,), (13,)]",6
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (12,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (12,), (12,)]",6
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (12,)]",6
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (12,), (8,)]",7
5,"[(6,), (12,), (7,), (12,), (12,), (12,)]",7
5,"[(6,), (12,), (7,), (12,), (12,), (8,), (12,)]",6
5,"[(6,), (12,), (7,), (12,), (12,), (8,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (8,)]",8
5,"[(6,), (12,), (7,), (12,), (12,), (7, 8), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7, 8), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7, 8)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (12,), (7,)]",5
5,"[(6,), (12,), (7,), (12,), (12,)]",8
5,"[(6,), (12,), (7,), (12,), (8,), (12,)]",6
5,"[(6,), (12,), (7,), (12,), (8,), (8,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (8,), (8,)]",6
5,"[(6,), (12,), (7,), (12,), (8,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (8,), (7,)]",5
5,"[(6,), (12,), (7,), (12,), (8,)]",11
5,"[(6,), (12,), (7,), (12,), (7, 8), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7, 8), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (7, 8)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (12,), (8,)]",6
5,"[(6,), (12,), (7,), (12,), (7,), (12,)]",6
5,"[(6,), (12,), (7,), (12,), (7,), (8,), (12,)]",6
5,"[(6,), (12,), (7,), (12,), (7,), (8,)]",6
5,"[(6,), (12,), (7,), (12,), (7,), (7, 8), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7, 8), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7, 8)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (12,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (12,), (7,)]",6
5,"[(6,), (12,), (7,), (12,)]",12
5,"[(6,), (12,), (7,), (8,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (8,)]",6
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (12,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (12,)]",8
5,"[(6,), (12,), (7,), (8,), (8,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (8,), (12,)]",6
5,"[(6,), (12,), (7,), (8,), (8,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (8,), (8,)]",6
5,"[(6,), (12,), (7,), (8,), (8,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (8,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (8,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (8,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (8,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (8,)]",9
5,"[(6,), (12,), (7,), (8,), (7, 8), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (7, 8), (12,)]",6
5,"[(6,), (12,), (7,), (8,), (7, 8), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (7, 8)]",6
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (12,)]",6
5,"[(6,), (12,), (7,), (8,), (7,), (8,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (8,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7, 8), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7, 8)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (8,), (7,)]",6
5,"[(6,), (12,), (7,), (8,)]",13
5,"[(6,), (12,), (7,), (7, 8, 9)]",5
5,"[(6,), (12,), (7,), (7, 8), (12,), (8,)]",7
5,"[(6,), (12,), (7,), (7, 8), (12,)]",8
5,"[(6,), (12,), (7,), (7, 8), (8,)]",8
5,"[(6,), (12,), (7,), (7, 8)]",10
5,"[(6,), (12,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (8,)]",6
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (12,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (12,)]",6
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (12,)]",6
5,"[(6,), (12,), (7,), (7,), (8,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7, 8), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7, 8)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (8,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (8,)]",7
5,"[(6,), (12,), (7,), (7,), (7, 8), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7, 8), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (7, 8)]",6
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (12,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (8,), (12,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,), (8,)]",5
5,"[(6,), (12,), (7,), (7,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (7,), (7,)]",5
5,"[(6,), (12,), (7,), (7,)]",8
5,"[(6,), (12,), (7,)]",16
5,"[(6,), (12,), (6,), (12,)]",5
5,"[(6,), (12,), (6,), (8,), (12,)]",5
5,"[(6,), (12,), (6,), (8,)]",5
5,"[(6,), (12,), (6,)]",5
5,"[(6,), (12,)]",26
5,"[(6,), (11,)]",5
5,"[(6,), (8, 9), (8,)]",5
5,"[(6,), (8, 9)]",5
5,"[(6,), (8,), (62,)]",6
5,"[(6,), (8,), (61,)]",6
5,"[(6,), (8,), (18,), (18,)]",5
5,"[(6,), (8,), (18,)]",8
5,"[(6,), (8,), (13,)]",6
5,"[(6,), (8,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (12,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (12,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (12,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (12,), (12,), (12,), (8,)]",5
5,"[(6,), (8,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (12,), (12,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (12,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (12,), (8,), (12,)]",6
5,"[(6,), (8,), (12,), (12,), (8,)]",8
5,"[(6,), (8,), (12,), (12,)]",8
5,"[(6,), (8,), (12,), (8,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (12,), (8,), (12,), (12,)]",6
5,"[(6,), (8,), (12,), (8,), (12,)]",7
5,"[(6,), (8,), (12,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (7,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (7,), (7,), (12,)]",5
5,"[(6,), (8,), (12,), (8,), (7,), (7,)]",5
5,"[(6,), (8,), (12,), (8,), (7,)]",5
5,"[(6,), (8,), (12,), (8,)]",11
5,"[(6,), (8,), (12,), (7, 8), (12,)]",5
5,"[(6,), (8,), (12,), (7, 8), (8,)]",5
5,"[(6,), (8,), (12,), (7, 8)]",5
5,"[(6,), (8,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (12,), (8,)]",6
5,"[(6,), (8,), (12,), (7,), (12,)]",6
5,"[(6,), (8,), (12,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (8,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (8,), (7,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (8,), (7,)]",5
5,"[(6,), (8,), (12,), (7,), (8,)]",6
5,"[(6,), (8,), (12,), (7,), (7, 8), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (7, 8), (8,)]",5
5,"[(6,), (8,), (12,), (7,), (7, 8)]",5
5,"[(6,), (8,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (8,), (12,), (7,), (7,)]",5
5,"[(6,), (8,), (12,), (7,)]",6
5,"[(6,), (8,), (12,)]",13
5,"[(6,), (8,), (11,)]",5
5,"[(6,), (8,), (8,), (61,)]",5
5,"[(6,), (8,), (8,), (18,)]",6
5,"[(6,), (8,), (8,), (12,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (12,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (8,), (12,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (8,), (12,), (12,), (12,)]",6
5,"[(6,), (8,), (8,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (12,), (12,)]",6
5,"[(6,), (8,), (8,), (12,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (7,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (7,), (7,)]",5
5,"[(6,), (8,), (8,), (12,), (8,), (7,)]",5
5,"[(6,), (8,), (8,), (12,), (8,)]",9
5,"[(6,), (8,), (8,), (12,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,), (7,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (8,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (12,), (7,), (7,)]",5
5,"[(6,), (8,), (8,), (12,), (7,)]",5
5,"[(6,), (8,), (8,), (12,)]",12
5,"[(6,), (8,), (8,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (8,), (12,)]",8
5,"[(6,), (8,), (8,), (8,), (8,)]",7
5,"[(6,), (8,), (8,), (8,), (7, 8), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (8,), (7, 8), (12,)]",6
5,"[(6,), (8,), (8,), (8,), (7, 8), (8,)]",5
5,"[(6,), (8,), (8,), (8,), (7, 8)]",6
5,"[(6,), (8,), (8,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (7,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (8,), (7,), (7,)]",5
5,"[(6,), (8,), (8,), (8,), (7,)]",5
5,"[(6,), (8,), (8,), (8,)]",12
5,"[(6,), (8,), (8,), (7, 8), (12,), (8,)]",6
5,"[(6,), (8,), (8,), (7, 8), (12,)]",8
5,"[(6,), (8,), (8,), (7, 8), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (7, 8), (8,)]",9
5,"[(6,), (8,), (8,), (7, 8)]",9
5,"[(6,), (8,), (8,), (7,), (12,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (12,), (8,)]",8
5,"[(6,), (8,), (8,), (7,), (12,)]",8
5,"[(6,), (8,), (8,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (12,)]",7
5,"[(6,), (8,), (8,), (7,), (8,), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (7, 8), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (7, 8), (12,)]",6
5,"[(6,), (8,), (8,), (7,), (8,), (7, 8), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (7, 8)]",6
5,"[(6,), (8,), (8,), (7,), (8,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (8,), (7,)]",5
5,"[(6,), (8,), (8,), (7,), (8,)]",9
5,"[(6,), (8,), (8,), (7,), (7, 8), (12,), (8,)]",6
5,"[(6,), (8,), (8,), (7,), (7, 8), (12,)]",7
5,"[(6,), (8,), (8,), (7,), (7, 8), (8,)]",8
5,"[(6,), (8,), (8,), (7,), (7, 8)]",8
5,"[(6,), (8,), (8,), (7,), (7,), (12,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (12,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (12,), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (8,), (12,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (8,), (12,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (8,), (12,)]",5
5,"[(6,), (8,), (8,), (7,), (7,), (8,)]",5
5,"[(6,), (8,), (8,), (7,), (7,)]",5
5,"[(6,), (8,), (8,), (7,)]",9
5,"[(6,), (8,), (8,)]",17
5,"[(6,), (8,), (7, 8, 9), (8,)]",5
5,"[(6,), (8,), (7, 8, 9)]",6
5,"[(6,), (8,), (7, 8), (12,), (12,), (8,)]",5
